address,suburb,price,weekly_rent,vacancy_rate,orientation,days_on_market
"48A SUNNYSIDE CR, CASTLECRAG, NSW",CASTLECRAG,1305000.0,1129.326923076923,0.03,,1
"49 ALLARD AVE, ROSEVILLE CHASE, NSW",ROSEVILLE CHASE,1205000.0,1042.7884615384614,0.03,,1
"49 CHILTERN RD, WILLOUGHBY, NSW",WILLOUGHBY,2960000.0,2561.538461538461,0.03,,1
"49 CLANVILLE RD, ROSEVILLE, NSW",ROSEVILLE,2100000.0,1817.3076923076924,0.03,,1
"49 FINDLAY AVE, ROSEVILLE, NSW",ROSEVILLE,1790000.0,1549.0384615384614,0.03,,1
"49 FRENCHS RD, WILLOUGHBY, NSW",WILLOUGHBY,1300000.0,1125.0,0.03,,1
"49 GRIFFITH AVE, ROSEVILLE CHASE, NSW",ROSEVILLE CHASE,1150000.0,995.1923076923076,0.03,,1
"49 HECTOR RD, WILLOUGHBY, NSW",WILLOUGHBY,1260000.0,1090.3846153846157,0.03,,1
"49 MALVERN AVE, ROSEVILLE CHASE, NSW",ROSEVILLE CHASE,1230000.0,1064.423076923077,0.03,,1
"49 NEEWORRA RD, NORTHBRIDGE, NSW",NORTHBRIDGE,2850000.0,2466.346153846154,0.03,,1
"49 PENSHURST ST, WILLOUGHBY, NSW",WILLOUGHBY,2200000.0,1903.8461538461536,0.03,,1
"49 ROSEVILLE AVE, ROSEVILLE, NSW",ROSEVILLE,2290000.0,1981.7307692307693,0.03,,1
"49 SUGARLOAF CR, CASTLECRAG, NSW",CASTLECRAG,1288000.0,1114.6153846153843,0.03,,1
"49 TYNESIDE AVE, NORTH WILLOUGHBY, NSW",NORTH WILLOUGHBY,1560565.0,1350.4889423076925,0.03,,1
"49 VICTORIA ST, ROSEVILLE, NSW",ROSEVILLE,1485000.0,1285.0961538461538,0.03,,1
"49/17-25 BOUNDARY ST, ROSEVILLE, NSW",ROSEVILLE,905000.0,783.1730769230769,0.03,,1
"49/2 ARTARMON RD, WILLOUGHBY, NSW",WILLOUGHBY,800000.0,692.3076923076923,0.03,,1
"49/27-33 BOUNDARY ST, ROSEVILLE, NSW",ROSEVILLE,805000.0,696.6346153846154,0.03,,1
"49/28 BARCOO ST, ROSEVILLE, NSW",ROSEVILLE,610000.0,527.8846153846154,0.03,,1
"49/384 EASTERN VALLEY WAY, ROSEVILLE, NSW",ROSEVILLE,150000.0,129.80769230769232,0.03,,1
"49/5 BOUNDARY ST, ROSEVILLE, NSW",ROSEVILLE,882000.0,763.2692307692307,0.03,,1
"49/595 WILLOUGHBY RD, WILLOUGHBY, NSW",WILLOUGHBY,195000.0,168.75,0.03,,1
"491 WILLOUGHBY RD, WILLOUGHBY, NSW",WILLOUGHBY,1800000.0,1557.6923076923076,0.03,,1
"495 WILLOUGHBY RD, WILLOUGHBY, NSW",WILLOUGHBY,885000.0,765.8653846153846,0.03,,1
"498 WILLOUGHBY RD, WILLOUGHBY, NSW",WILLOUGHBY,5018000.0,4342.5,0.03,,1
"49A ALPHA RD, WILLOUGHBY, NSW",WILLOUGHBY,648000.0,560.7692307692307,0.03,,1
"4A BLIGH ST, NORTHBRIDGE, NSW",NORTHBRIDGE,930000.0,804.8076923076923,0.03,,1
"4A FRENCHS RD, WILLOUGHBY, NSW",WILLOUGHBY,1930000.0,1670.1923076923076,0.03,,1
"4A HARRIS ST, WILLOUGHBY, NSW",WILLOUGHBY,1740000.0,1505.7692307692307,0.03,,1
"4A MACMAHON ST, NORTH WILLOUGHBY, NSW",NORTH WILLOUGHBY,1960000.0,1696.1538461538462,0.03,,1
"5 ABINGDON RD, ROSEVILLE, NSW",ROSEVILLE,955000.0,826.4423076923077,0.03,,1
"5 ALEXANDER AVE, NORTH WILLOUGHBY, NSW",NORTH WILLOUGHBY,2310000.0,1999.0384615384608,0.03,,1
"5 ARMSTRONG ST, WILLOUGHBY, NSW",WILLOUGHBY,2058000.0,1780.9615384615386,0.03,,1
"5 ARRUNGA AVE, ROSEVILLE, NSW",ROSEVILLE,1201000.0,1039.326923076923,0.03,,1
"5 ARTARMON RD, WILLOUGHBY, NSW",WILLOUGHBY,1100000.0,951.9230769230768,0.03,,1
"5 AUBREY RD, NORTHBRIDGE, NSW",NORTHBRIDGE,1520000.0,1315.3846153846157,0.03,,1
"5 BARINGA RD, NORTHBRIDGE, NSW",NORTHBRIDGE,2650000.0,2293.269230769231,0.03,,1
"5 BAROONA RD, NORTHBRIDGE, NSW",NORTHBRIDGE,1180000.0,1021.1538461538462,0.03,,1
"5 BORLAISE ST, WILLOUGHBY, NSW",WILLOUGHBY,812000.0,702.6923076923077,0.03,,1
"5 BOUNDARY ST, ROSEVILLE, NSW",ROSEVILLE,433912.0,375.50076923076927,0.03,,1
"5 CARNARVON RD, ROSEVILLE, NSW",ROSEVILLE,1270000.0,1099.0384615384614,0.03,,1
"5 CHARLES ST, CASTLECRAG, NSW",CASTLECRAG,1400000.0,1211.5384615384614,0.03,,1
"5 CHILTERN RD, WILLOUGHBY, NSW",WILLOUGHBY,1485000.0,1285.0961538461538,0.03,,1
"5 CLAFTON AVE, NORTHBRIDGE, NSW",NORTHBRIDGE,1102000.0,953.6538461538462,0.03,,1
"5 COVE CCT, CASTLE COVE, NSW",CASTLE COVE,5380000.0,4655.769230769231,0.03,,1
"5 CRANBROOK AVE, ROSEVILLE, NSW",ROSEVILLE,1700000.0,1471.1538461538462,0.03,,1
"5 DALKEITH ST, NORTHBRIDGE, NSW",NORTHBRIDGE,1730000.0,1497.1153846153843,0.03,,1
"5 DORSET RD, NORTHBRIDGE, NSW",NORTHBRIDGE,3771000.0,3263.3653846153848,0.03,,1
"5 EDWARD ST, WILLOUGHBY, NSW",WILLOUGHBY,940000.0,813.4615384615385,0.03,,1
"5 FERNCOURT AVE, ROSEVILLE, NSW",ROSEVILLE,2270000.0,1964.423076923077,0.03,,1
"5 FIRST AVE, WILLOUGHBY EAST, NSW",WILLOUGHBY EAST,1650000.0,1427.8846153846157,0.03,,1
"5 FOURTH AVE, WILLOUGHBY EAST, NSW",WILLOUGHBY EAST,3130000.0,2708.653846153846,0.03,,1
"5 FRENCHS RD, WILLOUGHBY, NSW",WILLOUGHBY,1230000.0,1064.423076923077,0.03,,1
"5 GLEN RD, ROSEVILLE, NSW",ROSEVILLE,1010000.0,874.0384615384615,0.03,,1
"5 GREENFIELD AVE, MIDDLE COVE, NSW",MIDDLE COVE,1200000.0,1038.4615384615386,0.03,,1
"5 HALLSTROM CL, NORTHBRIDGE, NSW",NORTHBRIDGE,5600000.0,4846.153846153846,0.03,,1
"5 HIGHLAND RDGE RD, MIDDLE COVE, NSW",MIDDLE COVE,2426000.0,2099.423076923077,0.03,,1
"5 HORSLEY AVE, NORTH WILLOUGHBY, NSW",NORTH WILLOUGHBY,1929500.0,1669.7596153846157,0.03,,1
"5 KELBURN RD, ROSEVILLE, NSW",ROSEVILLE,2950000.0,2552.8846153846152,0.03,,1
"5 KINGS AVE, ROSEVILLE, NSW",ROSEVILLE,997000.0,862.7884615384615,0.03,,1
"5 LINCOLN AVE, CASTLECRAG, NSW",CASTLECRAG,955000.0,826.4423076923077,0.03,,1
"5 LINDEN WAY, CASTLECRAG, NSW",CASTLECRAG,2100000.0,1817.3076923076924,0.03,,1
"5 LORD ST, ROSEVILLE, NSW",ROSEVILLE,991666.0,858.1725,0.03,,1
"5 LOWANA AVE, ROSEVILLE, NSW",ROSEVILLE,1171000.0,1013.3653846153846,0.03,,1
"5 MACMAHON ST, NORTH WILLOUGHBY, NSW",NORTH WILLOUGHBY,975000.0,843.75,0.03,,1
"5 MALVERN AVE, ROSEVILLE, NSW",ROSEVILLE,1100000.0,951.9230769230768,0.03,,1
"5 MARANA RD, NORTHBRIDGE, NSW",NORTHBRIDGE,1030000.0,891.3461538461538,0.03,,1
"5 MARGARET ST, ROSEVILLE, NSW",ROSEVILLE,1500000.0,1298.076923076923,0.03,,1
"5 NAROOMA RD, NORTHBRIDGE, NSW",NORTHBRIDGE,5330000.0,4612.5,0.03,,1
"5 NEEWORRA RD, NORTHBRIDGE, NSW",NORTHBRIDGE,2475000.0,2141.826923076923,0.03,,1
"5 PRESTON PL, ROSEVILLE, NSW",ROSEVILLE,2100000.0,1817.3076923076924,0.03,,1
"5 RAEBURN AVE, CASTLECRAG, NSW",CASTLECRAG,1160000.0,1003.8461538461538,0.03,,1
"5 ROSEVILLE AVE, ROSEVILLE, NSW",ROSEVILLE,4450000.0,3850.9615384615386,0.03,,1
"5 SCOTT CR, ROSEVILLE, NSW",ROSEVILLE,835000.0,722.5961538461538,0.03,,1
"5 SECOND AVE, WILLOUGHBY EAST, NSW",WILLOUGHBY EAST,3225000.0,2790.8653846153848,0.03,,1
"5 STEPHEN ST, WILLOUGHBY, NSW",WILLOUGHBY,4640000.0,4015.3846153846152,0.03,,1
"5 THE BATTLEMENT, CASTLECRAG, NSW",CASTLECRAG,3050000.0,2639.423076923077,0.03,,1
"5 THE CITADEL, CASTLECRAG, NSW",CASTLECRAG,1000000.0,865.3846153846154,0.03,,1
"5 THE HIGH TOR, CASTLECRAG, NSW",CASTLECRAG,2250000.0,1947.1153846153843,0.03,,1
"5 THE KINGSWAY, ROSEVILLE CHASE, NSW",ROSEVILLE CHASE,3150000.0,2725.9615384615386,0.03,,1
"5 THE OUTPOST, NORTHBRIDGE, NSW",NORTHBRIDGE,1025000.0,887.0192307692307,0.03,,1
"5 THE PARAPET, CASTLECRAG, NSW",CASTLECRAG,5050000.0,4370.192307692308,0.03,,1
"5 THE TOR WALK, CASTLECRAG, NSW",CASTLECRAG,8830000.0,7641.346153846154,0.03,,1
"5 THIRD AVE, WILLOUGHBY EAST, NSW",WILLOUGHBY EAST,1490000.0,1289.423076923077,0.03,,1
"5 VICTORIA ST, ROSEVILLE, NSW",ROSEVILLE,2838000.0,2455.9615384615386,0.03,,1
"5 WAIMEA RD, LINDFIELD, NSW",LINDFIELD,930000.0,804.8076923076923,0.03,,1
"5 WEEMALA RD, NORTHBRIDGE, NSW",NORTHBRIDGE,2215000.0,1916.826923076923,0.03,,1
"5 WEETAWAA RD, NORTHBRIDGE, NSW",NORTHBRIDGE,2380000.0,2059.6153846153848,0.03,,1
"5 WILLIS RD, CASTLE COVE, NSW",CASTLE COVE,1640000.0,1419.2307692307693,0.03,,1
"5 WILLOWIE RD, CASTLE COVE, NSW",CASTLE COVE,2038800.0,1764.3461538461538,0.03,,1
"5 WOONONA RD, NORTHBRIDGE, NSW",NORTHBRIDGE,2550000.0,2206.730769230769,0.03,,1
"5 ZARA RD, WILLOUGHBY, NSW",WILLOUGHBY,2515000.0,2176.442307692308,0.03,,1
"5/1 LINKS AVE, ROSEVILLE, NSW",ROSEVILLE,718000.0,621.3461538461538,0.03,,1
"5/1 VICTORIA ST, ROSEVILLE, NSW",ROSEVILLE,1170000.0,1012.5,0.03,,1
"5/10 VICTORIA ST, ROSEVILLE, NSW",ROSEVILLE,300000.0,259.61538461538464,0.03,,1
"5/109 PENSHURST ST, NORTH WILLOUGHBY, NSW",NORTH WILLOUGHBY,242170.0,209.5701923076923,0.03,,1
"5/11 VICTORIA ST, ROSEVILLE, NSW",ROSEVILLE,1538000.0,1330.9615384615386,0.03,,1
"5/118 PACIFIC HWY, ROSEVILLE, NSW",ROSEVILLE,532000.0,460.38461538461536,0.03,,1
"5/12 NOLA RD, ROSEVILLE, NSW",ROSEVILLE,1010000.0,874.0384615384615,0.03,,1
"5/126 ARCHER ST, ROSEVILLE, NSW",ROSEVILLE,542000.0,469.0384615384616,0.03,,1
"5/127 PENSHURST ST, NORTH WILLOUGHBY, NSW",NORTH WILLOUGHBY,762000.0,659.4230769230769,0.03,,1
"5/128 SAILORS BAY RD, NORTHBRIDGE, NSW",NORTHBRIDGE,760000.0,657.6923076923077,0.03,,1
"5/139 SYDNEY ST, NORTH WILLOUGHBY, NSW",NORTH WILLOUGHBY,475000.0,411.0576923076923,0.03,,1
"5/154 SAILORS BAY RD, NORTHBRIDGE, NSW",NORTHBRIDGE,1580000.0,1367.3076923076924,0.03,,1
"5/155 PENSHURST ST, NORTH WILLOUGHBY, NSW",NORTH WILLOUGHBY,515000.0,445.6730769230769,0.03,,1
"5/156 PENSHURST ST, NORTH WILLOUGHBY, NSW",NORTH WILLOUGHBY,717000.0,620.4807692307693,0.03,,1
"5/156-172 PENSHURST ST, WILLOUGHBY, NSW",WILLOUGHBY,295000.0,255.28846153846155,0.03,,1
"5/17-25 BOUNDARY ST, ROSEVILLE, NSW",ROSEVILLE,680000.0,588.4615384615385,0.03,,1
"5/17-27 PENKIVIL ST, WILLOUGHBY, NSW",WILLOUGHBY,565000.0,488.9423076923077,0.03,,1
"5/174 PACIFIC HWY, ROSEVILLE, NSW",ROSEVILLE,357500.0,309.375,0.03,,1
"5/181-185 PACIFIC HWY, ROSEVILLE, NSW",ROSEVILLE,470000.0,406.7307692307692,0.03,,1
"5/19 FINDLAY AVE, ROSEVILLE, NSW",ROSEVILLE,920000.0,796.1538461538462,0.03,,1
"5/1B ARMSTRONG ST, WILLOUGHBY, NSW",WILLOUGHBY,800000.0,692.3076923076923,0.03,,1
"5/2-4 PATRICK ST, NORTH WILLOUGHBY, NSW",NORTH WILLOUGHBY,882000.0,763.2692307692307,0.03,,1
"5/20 BARCOO ST, ROSEVILLE, NSW",ROSEVILLE,715000.0,618.75,0.03,,1
"5/21 EASTERN VALLEY WAY, NORTHBRIDGE, NSW",NORTHBRIDGE,250000.0,216.34615384615384,0.03,,1
"5/214 SYDNEY ST, NORTH WILLOUGHBY, NSW",NORTH WILLOUGHBY,720800.0,623.7692307692307,0.03,,1
"5/223 PENSHURST ST, NORTH WILLOUGHBY, NSW",NORTH WILLOUGHBY,705000.0,610.0961538461538,0.03,,1
"5/240 PENSHURST ST, NORTH WILLOUGHBY, NSW",NORTH WILLOUGHBY,690000.0,597.1153846153846,0.03,,1
"5/240 PENSHURST ST, WOLLONGONG, NSW",WOLLONGONG,700000.0,605.7692307692307,0.03,,1
"5/24B FORSYTH ST, WILLOUGHBY, NSW",WILLOUGHBY,400000.0,346.15384615384613,0.03,,1
"5/260 PENSHURST ST, NORTH WILLOUGHBY, NSW",NORTH WILLOUGHBY,790000.0,683.6538461538462,0.03,,1
"5/27-33 BOUNDARY ST, ROSEVILLE, NSW",ROSEVILLE,525000.0,454.3269230769231,0.03,,1
"5/271 SAILORS BAY RD, NORTHBRIDGE, NSW",NORTHBRIDGE,530000.0,458.6538461538461,0.03,,1
"5/272 PENSHURST ST, NORTH WILLOUGHBY, NSW",NORTH WILLOUGHBY,435000.0,376.4423076923077,0.03,,1
"5/28 BARCOO ST, ROSEVILLE, NSW",ROSEVILLE,1555555.0,1346.1533653846152,0.03,,1
"5/280 PENSHURST ST, NORTH WILLOUGHBY, NSW",NORTH WILLOUGHBY,432500.0,374.2788461538461,0.03,,1
"5/283 SAILORS BAY RD, NORTHBRIDGE, NSW",NORTHBRIDGE,705000.0,610.0961538461538,0.03,,1
"5/288 PENSHURST ST, WILLOUGHBY, NSW",WILLOUGHBY,365000.0,315.86538461538464,0.03,,1
"5/290-296 PENSHURST ST, NORTH WILLOUGHBY, NSW",NORTH WILLOUGHBY,876000.0,758.0769230769231,0.03,,1
"5/293-297 SAILORS BAY RD, NORTHBRIDGE, NSW",NORTHBRIDGE,1000000.0,865.3846153846154,0.03,,1
"5/2A SHIRLEY RD, ROSEVILLE, NSW",ROSEVILLE,720000.0,623.0769230769231,0.03,,1
"5/3 BOUNDARY ST, ROSEVILLE, NSW",ROSEVILLE,360000.0,311.53846153846155,0.03,,1
"5/3 VICTORIA ST, ROSEVILLE, NSW",ROSEVILLE,1150000.0,995.1923076923076,0.03,,1
"5/30-32 BARCOO ST, ROSEVILLE, NSW",ROSEVILLE,805000.0,696.6346153846154,0.03,,1
"5/323 SAILORS BAY RD, NORTHBRIDGE, NSW",NORTHBRIDGE,525000.0,454.3269230769231,0.03,,1
"5/355 SAILORS BAY RD, NORTHBRIDGE, NSW",NORTHBRIDGE,600000.0,519.2307692307693,0.03,,1
"5/39 FRENCHS RD, WILLOUGHBY, NSW",WILLOUGHBY,476000.0,411.9230769230769,0.03,,1
"5/390 EASTERN VALLEY WAY, ROSEVILLE, NSW",ROSEVILLE,2100000.0,1817.3076923076924,0.03,,1
"5/451 WILLOUGHBY RD, WILLOUGHBY, NSW",WILLOUGHBY,470000.0,406.7307692307692,0.03,,1
"5/481 WILLOUGHBY RD, WILLOUGHBY, NSW",WILLOUGHBY,1075000.0,930.2884615384615,0.03,,1
"5/5 BOUNDARY ST, ROSEVILLE, NSW",ROSEVILLE,780000.0,675.0,0.03,,1
"5/50 EASTERN VALLEY WAY, NORTHBRIDGE, NSW",NORTHBRIDGE,940000.0,813.4615384615385,0.03,,1
"5/56-58 FRENCHS RD, WILLOUGHBY, NSW",WILLOUGHBY,775000.0,670.6730769230769,0.03,,1
"5/560 WILLOUGHBY RD, WILLOUGHBY, NSW",WILLOUGHBY,950000.0,822.1153846153846,0.03,,1
"5/587-589 WILLOUGHBY RD, WILLOUGHBY, NSW",WILLOUGHBY,410000.0,354.8076923076923,0.03,,1
"5/595 WILLOUGHBY RD, WILLOUGHBY, NSW",WILLOUGHBY,245000.0,212.0192307692308,0.03,,1
"5/684 WILLOUGHBY RD, WILLOUGHBY, NSW",WILLOUGHBY,695000.0,601.4423076923077,0.03,,1
"5/9 KINGS AVE, ROSEVILLE, NSW",ROSEVILLE,960000.0,830.7692307692307,0.03,,1
"50 ADDISON AVE, ROSEVILLE, NSW",ROSEVILLE,1300000.0,1125.0,0.03,,1
"50 BAROONA RD, NORTHBRIDGE, NSW",NORTHBRIDGE,2110000.0,1825.9615384615383,0.03,,1
"50 BEDFORD ST, NORTH WILLOUGHBY, NSW",NORTH WILLOUGHBY,1950000.0,1687.5,0.03,,1
"50 DEEPWATER RD, CASTLE COVE, NSW",CASTLE COVE,1115000.0,964.9038461538462,0.03,,1
"50 EDINBURGH RD, WILLOUGHBY, NSW",WILLOUGHBY,1305000.0,1129.326923076923,0.03,,1
"50 HIGH ST, WILLOUGHBY, NSW",WILLOUGHBY,1445000.0,1250.4807692307693,0.03,,1
"50 HOLLYWOOD CR, NORTH WILLOUGHBY, NSW",NORTH WILLOUGHBY,4605000.0,3985.096153846154,0.03,,1
"50 LAUREL ST, WILLOUGHBY, NSW",WILLOUGHBY,745000.0,644.7115384615385,0.03,,1
"50 LOWER BLIGH ST, NORTHBRIDGE, NSW",NORTHBRIDGE,2310000.0,1999.0384615384608,0.03,,1
"50 MOORE ST, ROSEVILLE, NSW",ROSEVILLE,1510000.0,1306.7307692307693,0.03,,1
"50 PARK AVE, ROSEVILLE, NSW",ROSEVILLE,1655000.0,1432.2115384615386,0.03,,1
"50 ROSEVILLE AVE, ROSEVILLE, NSW",ROSEVILLE,2750000.0,2379.8076923076924,0.03,,1
"50 THE BULWARK, CASTLECRAG, NSW",CASTLECRAG,1300000.0,1125.0,0.03,,1
"50 THIRD AVE, WILLOUGHBY EAST, NSW",WILLOUGHBY EAST,1915000.0,1657.2115384615386,0.03,,1
"50 VICTORIA ST, ROSEVILLE, NSW",ROSEVILLE,2725000.0,2358.173076923077,0.03,,1
"50/17-25 BOUNDARY ST, ROSEVILLE, NSW",ROSEVILLE,910000.0,787.5,0.03,,1
"50/27-33 BOUNDARY ST, ROSEVILLE, NSW",ROSEVILLE,700000.0,605.7692307692307,0.03,,1
"50/28 BARCOO ST, ROSEVILLE, NSW",ROSEVILLE,620000.0,536.5384615384615,0.03,,1
"50/5 BOUNDARY ST, ROSEVILLE, NSW",ROSEVILLE,715000.0,618.75,0.03,,1
"50/595 WILLOUGHBY RD, WILLOUGHBY, NSW",WILLOUGHBY,155000.0,134.1346153846154,0.03,,1
"501 WILLOUGHBY RD, WILLOUGHBY, NSW",WILLOUGHBY,1480000.0,1280.7692307692307,0.03,,1
"502 WILLOUGHBY RD, WILLOUGHBY, NSW",WILLOUGHBY,1344000.0,1163.076923076923,0.03,,1
"505 WILLOUGHBY RD, WILLOUGHBY, NSW",WILLOUGHBY,1155000.0,999.5192307692308,0.03,,1
"50A CARNARVON RD, ROSEVILLE, NSW",ROSEVILLE,1400000.0,1211.5384615384614,0.03,,1
"50A LAUREL ST, WILLOUGHBY, NSW",WILLOUGHBY,2075000.0,1795.673076923077,0.03,,1
"51 BANCROFT AVE, ROSEVILLE, NSW",ROSEVILLE,1420000.0,1228.8461538461538,0.03,,1
"51 CLIFF AVE, NORTHBRIDGE, NSW",NORTHBRIDGE,2425000.0,2098.5576923076924,0.03,,1
"51 EDINBURGH RD, WILLOUGHBY EAST, NSW",WILLOUGHBY EAST,875000.0,757.2115384615385,0.03,,1
"51 FINDLAY AVE, ROSEVILLE, NSW",ROSEVILLE,1210000.0,1047.1153846153843,0.03,,1
"51 HECTOR RD, WILLOUGHBY, NSW",WILLOUGHBY,1750000.0,1514.423076923077,0.03,,1
"51 HILL ST, ROSEVILLE, NSW",ROSEVILLE,1160000.0,1003.8461538461538,0.03,,1
"51 MINIMBAH RD, NORTHBRIDGE, NSW",NORTHBRIDGE,6825000.0,5906.25,0.03,,1
"51 NEERIM RD, CASTLE COVE, NSW",CASTLE COVE,4000000.0,3461.538461538461,0.03,,1
"51 ROBERT ST, WILLOUGHBY EAST, NSW",WILLOUGHBY EAST,1060000.0,917.3076923076924,0.03,,1
"51 SECOND AVE, WILLOUGHBY EAST, NSW",WILLOUGHBY EAST,1660000.0,1436.5384615384614,0.03,,1
"51 SECOND AVE, WILLOUGHBY, NSW",WILLOUGHBY,1450000.0,1254.8076923076924,0.03,,1
"51 THE BULWARK, CASTLECRAG, NSW",CASTLECRAG,1629819.0,1410.4202884615383,0.03,,1
"51 TULLOH ST, WILLOUGHBY, NSW",WILLOUGHBY,810000.0,700.9615384615385,0.03,,1
"51 TYNESIDE AVE, NORTH WILLOUGHBY, NSW",NORTH WILLOUGHBY,1405000.0,1215.8653846153843,0.03,,1
"51/17-25 BOUNDARY ST, ROSEVILLE, NSW",ROSEVILLE,930000.0,804.8076923076923,0.03,,1
"51/27-33 BOUNDARY ST, ROSEVILLE, NSW",ROSEVILLE,662500.0,573.3173076923077,0.03,,1
"51/28 BARCOO ST, ROSEVILLE, NSW",ROSEVILLE,9120000.0,7892.307692307692,0.03,,1
"51/384 EASTERN VALLEY WAY, ROSEVILLE, NSW",ROSEVILLE,88000.0,76.15384615384616,0.03,,1
"51/5 BOUNDARY ST, ROSEVILLE, NSW",ROSEVILLE,1060000.0,917.3076923076924,0.03,,1
"511 WILLOUGHBY RD, WILLOUGHBY, NSW",WILLOUGHBY,1100000.0,951.9230769230768,0.03,,1
"513 WILLOUGHBY RD, WILLOUGHBY, NSW",WILLOUGHBY,1200000.0,1038.4615384615386,0.03,,1
"515 WILLOUGHBY RD, WILLOUGHBY, NSW",WILLOUGHBY,2400000.0,2076.923076923077,0.03,,1
"52 BARCOO ST, ROSEVILLE, NSW",ROSEVILLE,781000.0,675.8653846153846,0.03,,1
"52 BARINGA RD, NORTHBRIDGE, NSW",NORTHBRIDGE,1025000.0,887.0192307692307,0.03,,1
"52 CAMMARAY RD, CASTLE COVE, NSW",CASTLE COVE,3980000.0,3444.230769230769,0.03,,1
"52 CARNARVON RD, ROSEVILLE, NSW",ROSEVILLE,1440000.0,1246.1538461538462,0.03,,1
"52 COOLAWIN RD, NORTHBRIDGE, NSW",NORTHBRIDGE,4850000.0,4197.115384615385,0.03,,1
"52 EARL ST, ROSEVILLE, NSW",ROSEVILLE,1210000.0,1047.1153846153843,0.03,,1
"52 EASTERN VALLEY WAY, NORTHBRIDGE, NSW",NORTHBRIDGE,1625000.0,1406.25,0.03,,1
"52 FOURTH AVE, WILLOUGHBY EAST, NSW",WILLOUGHBY EAST,2125000.0,1838.942307692308,0.03,,1
"52 FRENCHS RD, WILLOUGHBY, NSW",WILLOUGHBY,2448000.0,2118.4615384615386,0.03,,1
"52 LORD ST, ROSEVILLE, NSW",ROSEVILLE,5550000.0,4802.884615384615,0.03,,1
"52 PENSHURST ST, WILLOUGHBY, NSW",WILLOUGHBY,1330000.0,1150.9615384615386,0.03,,1
"52 ROBERT ST, WILLOUGHBY EAST, NSW",WILLOUGHBY EAST,750000.0,649.0384615384615,0.03,,1
"52 SAILORS BAY RD, NORTHBRIDGE, NSW",NORTHBRIDGE,350000.0,302.88461538461536,0.03,,1
"52 SUGARLOAF CR, CASTLECRAG, NSW",CASTLECRAG,1900000.0,1644.2307692307693,0.03,,1
"52/17-25 BOUNDARY ST, ROSEVILLE, NSW",ROSEVILLE,910000.0,787.5,0.03,,1
"52/27-33 BOUNDARY ST, ROSEVILLE, NSW",ROSEVILLE,480000.0,415.38461538461536,0.03,,1
"52/384 EASTERN VALLEY WAY, ROSEVILLE, NSW",ROSEVILLE,93750.0,81.1298076923077,0.03,,1
"52/5 BOUNDARY ST, ROSEVILLE, NSW",ROSEVILLE,1085000.0,938.9423076923076,0.03,,1
"525 WILLOUGHBY RD, WILLOUGHBY, NSW",WILLOUGHBY,1330000.0,1150.9615384615386,0.03,,1
"527 WILLOUGHBY RD, WILLOUGHBY, NSW",WILLOUGHBY,915000.0,791.8269230769231,0.03,,1
"53 ASHLEY ST, ROSEVILLE, NSW",ROSEVILLE,3400000.0,2942.3076923076924,0.03,,1
"53 BABBAGE RD, ROSEVILLE CHASE, NSW",ROSEVILLE CHASE,2505000.0,2167.788461538461,0.03,,1
"53 BAROONA RD, NORTHBRIDGE, NSW",NORTHBRIDGE,1362500.0,1179.0865384615386,0.03,,1
"53 CLANVILLE RD, ROSEVILLE, NSW",ROSEVILLE,1750000.0,1514.423076923077,0.03,,1
"53 GRIFFITH AVE, ROSEVILLE CHASE, NSW",ROSEVILLE CHASE,1660000.0,1436.5384615384614,0.03,,1
"53 HILL ST, ROSEVILLE, NSW",ROSEVILLE,1100000.0,951.9230769230768,0.03,,1
"53 REMBRANDT DR, MIDDLE COVE, NSW",MIDDLE COVE,1800000.0,1557.6923076923076,0.03,,1
"53 SECOND AVE, WILLOUGHBY EAST, NSW",WILLOUGHBY EAST,1568532.0,1357.3834615384617,0.03,,1
"53 SHIRLEY RD, ROSEVILLE, NSW",ROSEVILLE,3415000.0,2955.288461538461,0.03,,1
"53 SUGARLOAF CR, CASTLECRAG, NSW",CASTLECRAG,1180000.0,1021.1538461538462,0.03,,1
"53 SYDNEY ST, WILLOUGHBY, NSW",WILLOUGHBY,1688000.0,1460.7692307692307,0.03,,1
"53 TYNESIDE AVE, WILLOUGHBY, NSW",WILLOUGHBY,11860000.0,10263.46153846154,0.03,,1
"53 WARRANE RD, NORTH WILLOUGHBY, NSW",NORTH WILLOUGHBY,851000.0,736.4423076923077,0.03,,1
"53 WILLIAM ST, ROSEVILLE, NSW",ROSEVILLE,1655000.0,1432.2115384615386,0.03,,1
"53/17-25 BOUNDARY ST, ROSEVILLE, NSW",ROSEVILLE,690000.0,597.1153846153846,0.03,,1
"53/27-33 BOUNDARY ST, ROSEVILLE, NSW",ROSEVILLE,650000.0,562.5,0.03,,1
"53/28 BARCOO ST, ROSEVILLE, NSW",ROSEVILLE,1250000.0,1081.7307692307693,0.03,,1
"53/384 EASTERN VALLEY WAY, ROSEVILLE, NSW",ROSEVILLE,140000.0,121.15384615384616,0.03,,1
"53/5 BOUNDARY ST, ROSEVILLE, NSW",ROSEVILLE,1139000.0,985.6730769230768,0.03,,1
"537 WILLOUGHBY RD, WILLOUGHBY, NSW",WILLOUGHBY,1600000.0,1384.6153846153843,0.03,,1
"539 WILLOUGHBY RD, WILLOUGHBY, NSW",WILLOUGHBY,1502750.0,1300.4567307692307,0.03,,1
